id,date,date_gmt,guid,modified,modified_gmt,slug,status,type,link,title,content,excerpt,author,featured_media,parent,menu_order,comment_status,ping_status,template,meta,class_list,acf,_links
231,2020-06-25T15:03:31,2020-06-25T22:03:31,"{""rendered"": ""https://pair.ok.ubc.ca/?page_id=231""}",2026-03-04T09:16:45,2026-03-04T17:16:45,annual-enrolment-reports,publish,page,https://pair.ubc.ca/student-data-analytics/enrolment/annual-enrolment-reports/,"{""rendered"": ""Annual Enrolment Reports""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",167,0,34,9,closed,closed,,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-231"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"{""self"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/231"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/users/167""}], ""replies"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/comments?post=231""}], ""version-history"": [{""count"": 30, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/231/revisions""}], ""predecessor-version"": [{""id"": 3282, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/231/revisions/3282""}], ""up"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/34""}], ""wp:attachment"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media?parent=231""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
203,2020-06-25T14:57:49,2020-06-25T21:57:49,"{""rendered"": ""https://pair.ok.ubc.ca/?page_id=203""}",2026-06-08T12:04:51,2026-06-08T19:04:51,demographics-overview,publish,page,https://pair.ubc.ca/student-data-analytics/demographics/demographics-overview/,"{""rendered"": ""Demographics Overview""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",167,0,32,0,closed,closed,,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-203"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"{""self"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/203"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/users/167""}], ""replies"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/comments?post=203""}], ""version-history"": [{""count"": 18, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/203/revisions""}], ""predecessor-version"": [{""id"": 3411, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/203/revisions/3411""}], ""up"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/32""}], ""wp:attachment"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media?parent=203""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
121,2020-06-18T15:52:26,2020-06-18T22:52:26,"{""rendered"": ""https://pair.ok.ubc.ca/?page_id=121""}",2026-06-08T12:03:04,2026-06-08T19:03:04,admissions-tracking-report,publish,page,https://pair.ubc.ca/student-data-analytics/admissions-enrolment-planning/admissions-tracking-report/,"{""rendered"": ""Admissions Tracking Report""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",167,0,30,0,closed,closed,,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-121"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"{""self"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/121"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/users/167""}], ""replies"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/comments?post=121""}], ""version-history"": [{""count"": 38, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/121/revisions""}], ""predecessor-version"": [{""id"": 3408, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/121/revisions/3408""}], ""up"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/30""}], ""wp:attachment"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media?parent=121""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
50,2020-06-18T11:14:44,2020-06-18T18:14:44,"{""rendered"": ""https://pair.ok.ubc.ca/?page_id=50""}",2020-10-05T10:41:57,2020-10-05T17:41:57,news,publish,page,https://pair.ubc.ca/about/news/,"{""rendered"": ""News""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",167,0,14,2,closed,closed,page-news.php,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-50"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"{""self"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/50"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/users/167""}], ""replies"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/comments?post=50""}], ""version-history"": [{""count"": 1, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/50/revisions""}], ""predecessor-version"": [{""id"": 51, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/50/revisions/51""}], ""up"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/14""}], ""wp:attachment"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media?parent=50""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
48,2020-06-18T11:14:15,2020-06-18T18:14:15,"{""rendered"": ""https://pair.ok.ubc.ca/?page_id=48""}",2026-07-13T15:15:40,2026-07-13T22:15:40,contact-us,publish,page,https://pair.ubc.ca/about/contact-us/,"{""rendered"": ""Contact Us""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",167,0,14,1,closed,closed,,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-48"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"{""self"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/48"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/users/167""}], ""replies"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/comments?post=48""}], ""version-history"": [{""count"": 51, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/48/revisions""}], ""predecessor-version"": [{""id"": 3450, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/48/revisions/3450""}], ""up"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/14""}], ""wp:attachment"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media?parent=48""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
46,2020-06-18T11:14:02,2020-06-18T18:14:02,"{""rendered"": ""https://pair.ok.ubc.ca/?page_id=46""}",2026-02-26T10:26:19,2026-02-26T18:26:19,what-we-do,publish,page,https://pair.ubc.ca/about/what-we-do/,"{""rendered"": ""What We Do""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",167,541,14,0,closed,closed,,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-46"", ""page"", ""type-page"", ""status-publish"", ""has-post-thumbnail"", ""hentry""]",[],"{""self"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/46"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/users/167""}], ""replies"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/comments?post=46""}], ""version-history"": [{""count"": 50, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/46/revisions""}], ""predecessor-version"": [{""id"": 3273, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/46/revisions/3273""}], ""up"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/14""}], ""wp:featuredmedia"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media/541""}], ""wp:attachment"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media?parent=46""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
42,2020-06-18T11:12:48,2020-06-18T18:12:48,"{""rendered"": ""https://pair.ok.ubc.ca/?page_id=42""}",2025-03-13T15:24:32,2025-03-13T22:24:32,bgs,publish,page,https://pair.ubc.ca/surveys/bgs/,"{""rendered"": ""Baccalaureate Graduate Survey""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",167,0,12,2,closed,closed,,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-42"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"{""self"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/42"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/users/167""}], ""replies"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/comments?post=42""}], ""version-history"": [{""count"": 25, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/42/revisions""}], ""predecessor-version"": [{""id"": 3036, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/42/revisions/3036""}], ""up"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/12""}], ""wp:attachment"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media?parent=42""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
38,2020-06-18T11:12:22,2020-06-18T18:12:22,"{""rendered"": ""https://pair.ok.ubc.ca/?page_id=38""}",2026-08-06T12:06:29,2026-08-06T19:06:29,nubc,publish,page,https://pair.ubc.ca/surveys/nubc/,"{""rendered"": ""New to UBC Survey""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",167,0,12,0,closed,closed,,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-38"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"{""self"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/38"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/users/167""}], ""replies"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/comments?post=38""}], ""version-history"": [{""count"": 50, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/38/revisions""}], ""predecessor-version"": [{""id"": 3501, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/38/revisions/3501""}], ""up"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/12""}], ""wp:attachment"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media?parent=38""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
36,2020-06-18T11:12:01,2020-06-18T18:12:01,"{""rendered"": ""https://pair.ok.ubc.ca/?page_id=36""}",2026-04-16T13:34:36,2026-04-16T20:34:36,performance,publish,page,https://pair.ubc.ca/student-data-analytics/performance/,"{""rendered"": ""Performance""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",167,0,10,3,closed,closed,,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-36"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"{""self"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/36"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/users/167""}], ""replies"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/comments?post=36""}], ""version-history"": [{""count"": 24, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/36/revisions""}], ""predecessor-version"": [{""id"": 3323, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/36/revisions/3323""}], ""up"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/10""}], ""wp:attachment"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media?parent=36""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
34,2020-06-18T11:11:43,2020-06-18T18:11:43,"{""rendered"": ""https://pair.ok.ubc.ca/?page_id=34""}",2026-07-14T13:54:21,2026-07-14T20:54:21,enrolment,publish,page,https://pair.ubc.ca/student-data-analytics/enrolment/,"{""rendered"": ""Enrolment""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",167,0,10,2,closed,closed,,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-34"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"{""self"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/34"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/users/167""}], ""replies"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/comments?post=34""}], ""version-history"": [{""count"": 35, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/34/revisions""}], ""predecessor-version"": [{""id"": 3457, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/34/revisions/3457""}], ""up"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/10""}], ""wp:attachment"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media?parent=34""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
32,2020-06-18T11:11:27,2020-06-18T18:11:27,"{""rendered"": ""https://pair.ok.ubc.ca/?page_id=32""}",2026-04-16T13:35:13,2026-04-16T20:35:13,demographics,publish,page,https://pair.ubc.ca/student-data-analytics/demographics/,"{""rendered"": ""Demographics""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",167,0,10,1,closed,closed,,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-32"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"{""self"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/32"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/users/167""}], ""replies"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/comments?post=32""}], ""version-history"": [{""count"": 12, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/32/revisions""}], ""predecessor-version"": [{""id"": 3324, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/32/revisions/3324""}], ""up"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/10""}], ""wp:attachment"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media?parent=32""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
30,2020-06-18T11:11:04,2020-06-18T18:11:04,"{""rendered"": ""https://pair.ok.ubc.ca/?page_id=30""}",2026-07-31T11:43:42,2026-07-31T18:43:42,admissions-enrolment-planning,publish,page,https://pair.ubc.ca/student-data-analytics/admissions-enrolment-planning/,"{""rendered"": ""Admissions &amp; Enrolment Planning""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",167,0,10,0,closed,closed,,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-30"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"{""self"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/30"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/users/167""}], ""replies"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/comments?post=30""}], ""version-history"": [{""count"": 51, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/30/revisions""}], ""predecessor-version"": [{""id"": 3488, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/30/revisions/3488""}], ""up"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/10""}], ""wp:attachment"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media?parent=30""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
28,2020-06-18T11:10:11,2020-06-18T18:10:11,"{""rendered"": ""https://pair.ok.ubc.ca/?page_id=28""}",2026-06-08T12:01:32,2026-06-08T19:01:32,faculty-of-arts-profiles,publish,page,https://pair.ubc.ca/ubc-data-analytics/department-profiles/faculty-of-arts-profiles/,"{""rendered"": ""Faculty of Arts Profiles""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",167,0,22,1,closed,closed,,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-28"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"{""self"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/28"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/users/167""}], ""replies"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/comments?post=28""}], ""version-history"": [{""count"": 16, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/28/revisions""}], ""predecessor-version"": [{""id"": 3404, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/28/revisions/3404""}], ""up"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/22""}], ""wp:attachment"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media?parent=28""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
26,2020-06-18T11:09:53,2020-06-18T18:09:53,"{""rendered"": ""https://pair.ok.ubc.ca/?page_id=26""}",2026-06-08T12:01:10,2026-06-08T19:01:10,vancouver-faculty-department-profiles,publish,page,https://pair.ubc.ca/ubc-data-analytics/department-profiles/vancouver-faculty-department-profiles/,"{""rendered"": ""Vancouver Faculty &amp; Department Profiles""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",167,0,22,0,closed,closed,,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-26"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"{""self"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/26"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/users/167""}], ""replies"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/comments?post=26""}], ""version-history"": [{""count"": 35, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/26/revisions""}], ""predecessor-version"": [{""id"": 3403, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/26/revisions/3403""}], ""up"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/22""}], ""wp:attachment"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media?parent=26""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
24,2020-06-18T11:09:36,2020-06-18T18:09:36,"{""rendered"": ""https://pair.ok.ubc.ca/?page_id=24""}",2026-01-07T12:02:40,2026-01-07T20:02:40,comparative-metrics,publish,page,https://pair.ubc.ca/ubc-data-analytics/comparative-metrics/,"{""rendered"": ""Comparative Metrics""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",167,0,8,4,closed,closed,,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-24"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"{""self"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/24"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/users/167""}], ""replies"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/comments?post=24""}], ""version-history"": [{""count"": 19, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/24/revisions""}], ""predecessor-version"": [{""id"": 3226, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/24/revisions/3226""}], ""up"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/8""}], ""wp:attachment"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media?parent=24""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
22,2020-06-18T11:09:15,2020-06-18T18:09:15,"{""rendered"": ""https://pair.ok.ubc.ca/?page_id=22""}",2023-05-25T16:31:20,2023-05-25T23:31:20,department-profiles,publish,page,https://pair.ubc.ca/ubc-data-analytics/department-profiles/,"{""rendered"": ""Department Profiles""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",167,0,8,3,closed,closed,,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-22"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"{""self"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/22"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/users/167""}], ""replies"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/comments?post=22""}], ""version-history"": [{""count"": 17, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/22/revisions""}], ""predecessor-version"": [{""id"": 2603, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/22/revisions/2603""}], ""up"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/8""}], ""wp:attachment"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media?parent=22""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
20,2020-06-18T11:08:55,2020-06-18T18:08:55,"{""rendered"": ""https://pair.ok.ubc.ca/?page_id=20""}",2026-06-08T12:00:46,2026-06-08T19:00:46,faculty-staff-data,publish,page,https://pair.ubc.ca/ubc-data-analytics/faculty-staff-data/,"{""rendered"": ""Faculty &amp; Staff Data""}","{""rendered"": """", ""protected"": false}","{""rendered"": """", ""protected"": false}",167,0,8,2,closed,closed,,"{""_acf_changed"": false, ""footnotes"": """"}","[""post-20"", ""page"", ""type-page"", ""status-publish"", ""hentry""]",[],"{""self"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/20"", ""targetHints"": {""allow"": [""GET""]}}], ""collection"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages""}], ""about"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/types/page""}], ""author"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/users/167""}], ""replies"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/comments?post=20""}], ""version-history"": [{""count"": 19, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/20/revisions""}], ""predecessor-version"": [{""id"": 3402, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/20/revisions/3402""}], ""up"": [{""embeddable"": true, ""href"": ""https://pair.ubc.ca/wp-json/wp/v2/pages/8""}], ""wp:attachment"": [{""href"": ""https://pair.ubc.ca/wp-json/wp/v2/media?parent=20""}], ""curies"": [{""name"": ""wp"", ""href"": ""https://api.w.org/{rel}"", ""templated"": true}]}"
