id,type,nid,status,title,created,changed,alias,body,related,campus
7fa34268-f63a-4692-92ab-aa2a98585c41,node--academic_year,16203,True,Academic Year 2007/08 - November,2023-04-13T20:50:35+00:00,2023-04-13T20:50:16+00:00,/academic-year-200708/academic-year-200708-november,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""937efe11-6c9b-4deb-8227-bcda1ecc2d00"", ""453dfbad-8453-4516-9c18-91b126b1acaa"", ""6a1b9dd3-a306-4545-bb5d-07af7e57cc50"", ""4d82d973-e950-45c1-aa1f-57924a517238"", ""68750552-ee56-4a61-9f72-96d6368fb3a3"", ""f0cf8090-7933-4645-bd02-b38f3f0b1847"", ""7b45290d-8c9a-4c69-8a57-d88c2cf1302a"", ""04855dbf-bca9-4acf-aca7-4012bffb483e"", ""0b61677e-0512-404d-a2e2-21b480208529"", ""1066da59-2800-427a-9aef-69c749a809d1"", ""ea7c734d-f2ac-43d6-8be4-48d4cecb5b51"", ""22f0e0fe-5cf5-499f-b22e-7713919cba33""], ""academic_year"": ""d6acf579-0bb7-4cea-9767-b0f42f995e64""}",vancouver
5d7379a1-65a7-4500-afa4-f03711258973,node--academic_year,16204,True,Academic Year 2007/08 - December,2023-04-13T20:50:36+00:00,2023-04-13T20:50:16+00:00,/academic-year-200708/academic-year-200708-december,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""f9fc7781-b988-4326-9cb3-7f92f9193f14"", ""376daecf-5ec4-47b5-bd84-50a1b8452b2e"", ""a800f38f-d4f6-4f76-a45f-05d91eb86cbb"", ""b68367ed-17dd-43ad-8b7c-8df534db989a"", ""e244c0ae-eee9-488f-90f3-fbd680ab4142"", ""ca46f100-a55b-4f4e-996e-161604b70e99"", ""e763ba97-b028-4adf-a6b5-429aaf01b10b"", ""3c0548e4-9468-4685-b042-fad24c549d68""], ""academic_year"": ""d6acf579-0bb7-4cea-9767-b0f42f995e64""}",vancouver
3ecdd989-681a-413d-a8fb-695b858fff26,node--academic_year,16205,True,Academic Year 2007/08 - August,2023-04-13T20:50:36+00:00,2023-04-13T20:50:16+00:00,/academic-year-200708/academic-year-200708-august,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""0fd20f8b-b972-40f4-960b-19e85c0aff75"", ""ae6996b4-f4f0-456c-917b-c710d9dc62e8"", ""488a282b-ebf0-4165-b8e7-53815e304ad1"", ""59a793fc-e8bd-4766-bd11-f80295862f8d"", ""c47626b3-f3ac-4c95-9c30-64708998602b"", ""e190cc4b-cd66-4ca5-bb7f-81e15213db54"", ""459f6fe8-e3ca-4114-9911-8f754dc3f64b"", ""c553eb47-3fa5-4b27-b2e8-b24cbc09e69b"", ""833aff55-fcac-45bf-b325-e876dfbb2ca7"", ""af07a143-52b5-4046-8ed9-01fa921df7e5"", ""9087b19b-e612-4190-a37e-31f510332b4a"", ""c334a1d0-17c8-49bd-9cc0-1b43b0f1bdbf""], ""academic_year"": ""d6acf579-0bb7-4cea-9767-b0f42f995e64""}",vancouver
7462df56-50ca-4900-8c1d-33fb77d94780,node--academic_year,16206,True,Academic Year 2007/08 - July,2023-04-13T20:50:37+00:00,2023-04-13T20:50:16+00:00,/academic-year-200708/academic-year-200708-july,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""56521c0e-dd39-49e6-965f-c87708a966e1"", ""3f00cf92-59a6-417d-9dfe-ea686dcd0fa7"", ""73e7700b-4dcc-4b88-ae86-902a8b9ad49c"", ""b8a1fe29-de53-4d34-9c21-41d3b59a4251"", ""8a0984b4-a26b-4fb0-9de7-dc070f0c3361"", ""3da8c376-610b-4b97-9c0b-cc36401f156a"", ""bed6f489-6628-46af-accc-1088f0fae2dd"", ""0c9db424-6542-41cc-b499-8c7e958a4399"", ""6f026c2e-d03f-4f7e-bcc2-a64edae64ef4"", ""d90a45f7-f742-4a46-90d0-f2fda6040a44"", ""cc38ce4a-cddd-419a-8294-e3db9b23ec95"", ""82773ad7-f1a8-4c5d-a686-2cfb304542b7""], ""academic_year"": ""d6acf579-0bb7-4cea-9767-b0f42f995e64""}",vancouver
844b35ec-2354-4af5-988e-9790b0234a4e,node--academic_year,16207,True,Academic Year 2007/08 - June,2023-04-13T20:50:37+00:00,2023-04-13T20:50:16+00:00,/academic-year-200708/academic-year-200708-june,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""17c8bf39-1766-478e-88a4-9b7351370138"", ""2b2448f0-cf54-4b4d-887c-37456445bcf8"", ""a330d2b5-5b7b-4d7d-bdd8-f7eceef102de"", ""17c501a6-7579-4d83-963e-53fbd18c46d2"", ""608c7d34-4395-4a30-b905-bbc47297f971"", ""4bf9b591-f21c-41f9-8e5d-b557646b7570"", ""a78e72df-a997-46b2-9196-77b8a6349690"", ""6d2896ca-5b17-458d-a5e8-988b535de783"", ""d39e6305-cba8-4bcb-b105-7ec0ae17ebec""], ""academic_year"": ""d6acf579-0bb7-4cea-9767-b0f42f995e64""}",vancouver
8d2ed1f5-6eae-4501-a620-2a6a38cc34e6,node--academic_year,16208,True,Academic Year 2007/08 - May,2023-04-13T20:50:37+00:00,2023-04-13T20:50:16+00:00,/academic-year-200708/academic-year-200708-may,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""87ebd156-a961-4afd-a7a5-67715dcd958d"", ""427d467c-b0cf-433c-9b68-0400763f2bc6"", ""53bc1fb2-60a1-4a79-bca6-1451971fbf6c"", ""f1ede649-9565-4310-bc72-972b7d591c2e"", ""d8fb2bc5-75ee-43a8-8432-b36604d0d4e0"", ""8ba0531f-9827-47c4-8c60-815f3174a0da"", ""c023e373-fbb8-4f26-8c1a-b554998846f9"", ""db4a89a6-1bce-4b59-87e8-d6533ebc6dba"", ""a6f5ece9-ea48-4726-b6c6-ed47f9835e7b"", ""4f5edc17-bde8-4a57-a4af-9d7eb5cfd001"", ""62f4c8eb-a7bd-4b78-bc29-09ada9346efd"", ""ace669c1-9d73-4e53-9a71-1ff684cec206"", ""10b19a6a-dea6-476b-a232-9c64ebb574c1"", ""a1c07b97-4308-4b61-bc12-ee46dd400791"", ""7cbfb676-f1ed-4bc2-8822-bf0e6b4f7292"", ""49e1992e-4ab0-402d-85eb-b75b2bca220f""], ""academic_year"": ""d6acf579-0bb7-4cea-9767-b0f42f995e64""}",vancouver
c2f37057-0bc4-4865-95d2-750b9355c25e,node--academic_year,16209,True,Academic Year 2007/08 - April,2023-04-13T20:50:38+00:00,2023-04-13T20:50:16+00:00,/academic-year-200708/academic-year-200708-april,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""e6570acb-6d1e-43f2-82d9-7007b88332f0"", ""92a8b00c-0558-4f7d-9fb2-29327b6752f2"", ""aedb0c87-8191-452b-866e-0a15837191b5"", ""fe107546-e138-43d0-88cb-5030726a057e"", ""b11a0eb2-7bd9-4ba6-b80a-4d7765489d84"", ""414af0eb-be9d-4b34-b53e-020915b91b5b"", ""2a0c04d2-29cc-4f7d-a513-20cee5d34698"", ""6431956b-9a03-487a-9855-98301a36c4c0"", ""eb70fd82-4b0c-4eb7-ad03-f56ae9212e56"", ""979664db-8e86-4e02-9ec6-b32923f0df6c""], ""academic_year"": ""d6acf579-0bb7-4cea-9767-b0f42f995e64""}",vancouver
7bea739a-59a4-4d1e-b566-22a3cf2fe656,node--academic_year,16210,True,Academic Year 2007/08 - March,2023-04-13T20:50:38+00:00,2023-04-13T20:50:16+00:00,/academic-year-200708/academic-year-200708-march,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""ee31f506-c852-49b6-acb3-2d94a67c6df2"", ""7ec645ba-8c4a-42f6-905d-906bf0930b6b"", ""334d33ad-673d-42b0-b6f3-d60d28d3ca58"", ""26abe083-58a0-4ee4-85c8-725cc79c334e"", ""bb125d2d-8df1-4826-9f67-e91c807b6ae5"", ""187a7574-6fec-4fa4-affd-3e1a02a14171"", ""9117c729-5523-4b65-b658-de09b03060bb"", ""85ccc5e1-4a29-4c69-831c-8bcea0b034a2"", ""fbe5d5ee-1099-4270-bc83-122435fdcc16""], ""academic_year"": ""d6acf579-0bb7-4cea-9767-b0f42f995e64""}",vancouver
ed28ebee-cb92-47aa-ad77-c7887b627c17,node--academic_year,16211,True,Academic Year 2007/08 - February,2023-04-13T20:50:39+00:00,2023-04-13T20:50:16+00:00,/academic-year-200708/academic-year-200708-february,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""a3b53829-ffe8-45c8-a7cd-4d8bc9c41055"", ""fd7e73e9-ed41-4943-964e-73f6c632ae3c"", ""7107b245-eaf8-4f5e-b28b-25dcb48bcc95"", ""17ed01ea-fab4-4e57-9534-2f44de0eb4fe"", ""c0216a3b-b877-45b1-b671-3225ffd312d1"", ""964bd40f-af57-4465-bfaa-e93382da89e2"", ""7543ccf6-e2f6-452d-80e2-9bbe6eba6701"", ""24cb9357-ecf6-490d-bb01-a5d50ac4e92e"", ""f64891cf-cd1a-402f-a8da-af2d32545f4d"", ""4654b678-f3e4-4110-a017-19ab0b7f8fa3""], ""academic_year"": ""d6acf579-0bb7-4cea-9767-b0f42f995e64""}",vancouver
0e91c8e1-27c9-42ea-8aba-5fc8a0270d5a,node--academic_year,16212,True,Academic Year 2007/08 - January,2023-04-13T20:50:40+00:00,2023-04-13T20:50:16+00:00,/academic-year-200708/academic-year-200708-january,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""7b9490fb-04cf-4e49-8502-738f0f048e90"", ""6285ecfb-5515-4c85-95e4-5eff279d0962"", ""d8b33893-5be6-4700-82a5-69f1d3fb934e"", ""6e70127d-f7d2-4b1a-978d-6d7bcb5f5e44"", ""367e7360-7093-419a-87f0-87447a635e6f"", ""6f764d3b-40fe-4b25-9302-ec7f104e707b"", ""81860760-f37c-4798-9b27-c35c09fe7432"", ""c4b1ac04-fd17-44df-92fb-c32392ba0524"", ""816f9fc0-fd12-4f6f-826c-d5ac80cee5a3"", ""ec16484c-322b-4566-8168-c68b23d63420""], ""academic_year"": ""d6acf579-0bb7-4cea-9767-b0f42f995e64""}",vancouver
413d376b-ea88-4dd0-aede-33475cb43a2f,node--academic_year,16213,True,Academic Year 2008/09 - September,2023-04-13T20:50:40+00:00,2023-04-13T20:50:16+00:00,/academic-year-200809/academic-year-200809-september,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""f3eaf743-9504-414b-b308-bf6942a11965"", ""2e16eb28-72b1-4fa0-b494-0bf00743c61c"", ""ecd0fba5-5b8b-455d-b6b8-1a4fbcb047c9"", ""76ee7e6e-b3a1-4f81-ac9f-026f112b50a4"", ""24e2c528-8ce4-4c2b-be76-a1c30d2d0d06"", ""798716fa-415b-4a0e-98a4-349167de7112"", ""c46c24c0-d088-43d2-9943-95b2de7f3293"", ""7a6cad85-143b-48a1-a83e-1bb2f05fce26"", ""5b32beb4-2a5c-44cf-8561-543cc935c61e"", ""548e16e1-0f4e-49c9-8cd9-6c5825df9b34""], ""academic_year"": ""550ac545-338e-4c01-8197-7a4f625cdd61""}",vancouver
4c52ef94-201f-4efc-818f-477a305353d9,node--academic_year,16214,True,Academic Year 2008/09 - October,2023-04-13T20:50:41+00:00,2023-04-13T20:50:16+00:00,/academic-year-200809/academic-year-200809-october,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""43f8a4d3-24d7-43bf-9376-8ab3a47eeb4c"", ""ce3e6c64-3d7e-4254-b1aa-893f21e282bd"", ""7520a6eb-5723-4ce0-84d4-30d5b6397e0b"", ""450e72d7-0d4d-45c7-b2ec-2515989bc742"", ""c71315b4-0646-46f3-91b9-214689b7265a"", ""f4a42f20-fce1-4f78-81f1-af33db9a4086"", ""351fa151-8ea4-462c-8669-8a7b5076a60a"", ""c365e8b5-5904-4ec6-b84b-5eea44fb4fde"", ""fad50bbe-8cfe-40ff-ba02-805a2ec6909f""], ""academic_year"": ""550ac545-338e-4c01-8197-7a4f625cdd61""}",vancouver
2dddf1f6-d993-444b-8983-9a2c2fa40cbd,node--academic_year,16215,True,Academic Year 2008/09 - November,2023-04-13T20:50:42+00:00,2023-04-13T20:50:16+00:00,/academic-year-200809/academic-year-200809-november,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""9f6db581-fc79-464c-8c46-cb4a32792708"", ""f640ab04-6ade-42ed-ba88-3ba3918dfb37"", ""209b8bec-9224-434d-a767-0d8be657f123"", ""07341c61-530a-40fc-bc7b-99a131888f5e"", ""2b1cb149-8aee-4628-b67d-504134156f70"", ""46cac6b0-375c-465b-b9bc-174f62167adc"", ""e784b1db-7b4e-44b3-9084-759f78659da5"", ""fb737b60-99d8-4704-8d5b-45363fe28c41"", ""b51e4bdb-cb35-4ffa-a4f6-02c620134f71""], ""academic_year"": ""550ac545-338e-4c01-8197-7a4f625cdd61""}",vancouver
c066d2a2-653d-4a2b-8849-f6633e747815,node--academic_year,16216,True,Academic Year 2008/09 - December,2023-04-13T20:50:42+00:00,2023-04-13T20:50:16+00:00,/academic-year-200809/academic-year-200809-december,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""f67063c8-43aa-4e44-a1c7-58431a9acc06"", ""7f22f220-acb0-47a1-8b3c-76cafb1591dd"", ""f5fb5fb0-53bb-4d80-8567-7e33e9522dd2"", ""2ecdf973-b592-41a1-bf36-f68d2e7aa61f"", ""92666de8-af13-40f5-92c0-3bfd181ea9a5"", ""27eaa667-0deb-409f-8745-4d3ce37d4e4b"", ""32903651-f12a-44f9-910a-fe68deecdd37""], ""academic_year"": ""550ac545-338e-4c01-8197-7a4f625cdd61""}",vancouver
619c0526-1851-441b-8585-f4ad3d1da890,node--academic_year,16217,True,Academic Year 2008/09 - August,2023-04-13T20:50:42+00:00,2023-04-13T20:50:16+00:00,/academic-year-200809/academic-year-200809-august,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""41b2d825-c2e0-4919-9721-e1d10728e492"", ""1d38621d-11f4-4a19-8528-ec4a5b765569"", ""fb044717-0196-48d3-8931-e26d87bd282f"", ""238963da-434c-471d-a81e-f8be911f663f"", ""48fbc4ff-a500-4359-ad6b-93d244b7d978"", ""92142880-0338-447e-bd50-cfea0b59fd1a"", ""e8813058-b9f3-471d-aee8-e7214d706583"", ""1b8af4bb-4f23-4446-8d49-775968857a4d"", ""4bb937d0-1697-4320-a933-c02f7be6f0aa"", ""5b08bfc1-129c-4d76-8000-b9a1e7466549"", ""1530de61-6c17-4bfc-90db-f28db717e5ef"", ""2eb39b41-e62d-4392-bfdc-60462c65d2c3""], ""academic_year"": ""550ac545-338e-4c01-8197-7a4f625cdd61""}",vancouver
146c5218-f3ab-4ba5-b203-83f9d86692d4,node--academic_year,16218,True,Academic Year 2008/09 - July,2023-04-13T20:50:43+00:00,2023-04-13T20:50:16+00:00,/academic-year-200809/academic-year-200809-july,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""79b14e60-02ab-496f-b7b8-5fdbd4940604"", ""046b5c63-187e-4812-be97-b59a6b7d3829"", ""0b2b781a-ff8e-4309-a051-76275ac3e99a"", ""af0d3e72-11d1-4f7e-b986-024991e6a427"", ""d7360b91-7408-498c-b4b5-6845de09eb8e"", ""c7af8f3e-3527-44dc-bd04-e5183417901d"", ""85935908-29b4-4a69-aff7-db24141d025a"", ""7a9b7699-55d7-4380-9504-45ff88b8e3b3"", ""52db6d78-1fb7-4095-b26f-c3afcdf7518f"", ""73de4b32-cfde-4c8d-abd1-83958c6e0981"", ""afb03aa4-e743-4682-8e10-5bb0432bd074"", ""316d8479-e690-4a0e-9a3e-1877313032fa"", ""0699d6e6-d7d0-49ac-9ba0-723af76c4490""], ""academic_year"": ""550ac545-338e-4c01-8197-7a4f625cdd61""}",vancouver
0bfcb708-f304-4ba3-82b6-65999caab6fa,node--academic_year,16219,True,Academic Year 2008/09 - June,2023-04-13T20:50:44+00:00,2023-04-13T20:50:16+00:00,/academic-year-200809/academic-year-200809-june,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""8754b7b4-872e-44e5-a8dc-fdd3f29300b2"", ""4c78820a-f715-4884-aa3c-2d7931d5b971"", ""33b3378a-d309-4541-91fa-e6486299f79a"", ""ae259265-af7e-4a76-bfc7-508956ae0e17"", ""9fdcdbc9-c70f-473d-bed6-c63680b23678"", ""44f3810a-7885-4f43-ac49-03d4df978236"", ""9b969a78-9a94-4ada-90e7-eba5451478e1"", ""65abbbd6-68b8-4cee-93fd-64d1c60a36c9""], ""academic_year"": ""550ac545-338e-4c01-8197-7a4f625cdd61""}",vancouver
a964ec67-17c3-4830-a77a-69ac44ce888b,node--academic_year,16220,True,Academic Year 2008/09 - May,2023-04-13T20:50:44+00:00,2023-04-13T20:50:16+00:00,/academic-year-200809/academic-year-200809-may,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""ff3e27fc-7b6a-4396-98d5-f8511d07136b"", ""35c755c0-a94f-475a-81b9-c6706792df1c"", ""1f348c24-87d3-49ec-8dde-d49e612f33f7"", ""04ea54fb-b687-43ae-9c45-84222d2c8774"", ""915bcffa-7ae1-4051-9696-71e071c5f933"", ""c0e33eed-416a-4885-b772-ad5df11ddad4"", ""f8788225-5813-4e09-a370-89303bdb28b5"", ""a68f291c-101d-4740-a546-abbd129ad531"", ""61ff2747-38c1-4284-bc03-ae8589f9df57"", ""44c77687-b610-4dab-8a10-23ef2aada016"", ""6eaa7352-ac6f-49d7-a79b-a6bcfb6e3d96"", ""a9f6055d-d0d4-4fe2-bd37-521b9ac12502"", ""3042d813-d49d-4ad6-aee6-d8c8038737e3"", ""44c8a878-a49f-45eb-b819-80df9eb291e4"", ""305842ca-53de-4180-b7cb-20c7958271ac"", ""82198854-186a-4217-b013-326b574ca7e7""], ""academic_year"": ""550ac545-338e-4c01-8197-7a4f625cdd61""}",vancouver
a7d1e677-4d33-4cf7-af5f-47bba0dde70a,node--academic_year,16221,True,Academic Year 2008/09 - April,2023-04-13T20:50:45+00:00,2023-04-13T20:50:16+00:00,/academic-year-200809/academic-year-200809-april,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""bc872036-09fe-4c23-991a-3de72b7f4de2"", ""2876cfcf-f985-4a71-8631-d05430f3bb61"", ""aea12629-93d5-4859-a0f6-c824876273e4"", ""581963c4-778c-4366-b375-ae5cd095cf82"", ""882b57b6-d212-4968-9765-ce862db80080"", ""1dc7ee16-0ac1-4b17-a9fd-6228e7e85068"", ""3a45f3d4-d20a-46b3-a605-f62daacd2f69"", ""5b1a0137-736e-45cd-821f-68baf9be9568"", ""3eb496a3-f7ca-4282-a201-2c75a32f7b27"", ""ea7e3b17-90fe-488a-9385-1de38e01bfa0"", ""804be9c1-24ea-480a-ad45-38f9b0312287"", ""7b0913be-e275-4a93-87cd-c01232880677"", ""f835c15a-55f4-4a42-9764-a716d1375c42""], ""academic_year"": ""550ac545-338e-4c01-8197-7a4f625cdd61""}",vancouver
a5738bb4-43dd-4d07-ba61-1b88bde14359,node--academic_year,16222,True,Academic Year 2008/09 - March,2023-04-13T20:50:45+00:00,2023-04-13T20:50:16+00:00,/academic-year-200809/academic-year-200809-march,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""5f756979-3f2f-4b1a-8d3e-94526c555c98"", ""4e951f13-ed90-40de-8075-b467679e2a8b"", ""9ab716be-82df-42ac-87d1-cab2a0aebd4e"", ""5a5f0c45-feda-4cb3-9364-3784502642dc"", ""adf9fbde-d6b8-438e-bf4c-d5c7d38ff628"", ""9b21e45b-f2f9-49ea-b8b8-a8d94f08dcd8"", ""05266076-44de-4859-b114-2528c040ae9e""], ""academic_year"": ""550ac545-338e-4c01-8197-7a4f625cdd61""}",vancouver
98577fa6-a09d-482c-98a1-acc9f625510b,node--academic_year,16223,True,Academic Year 2008/09 - February,2023-04-13T20:50:46+00:00,2023-04-13T20:50:16+00:00,/academic-year-200809/academic-year-200809-february,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""9085882a-87c0-4a6f-b57e-808d5ad4ad71"", ""7ad8f5bb-2e4a-4b00-a28e-c190a41c4a7d"", ""ee27a3f8-09bc-40dd-8f72-ea0ada069c60"", ""b5c5312e-1f32-407d-bce4-c0a6e3a89e3b"", ""363d074d-1420-4817-97cd-7d2adc994492"", ""5dc188d2-7113-4ceb-b31c-0a5fc9e2eea5"", ""cca82314-7db9-4e6e-b79b-d8fbc47cd344"", ""1e7466fd-cb92-4626-9479-48bcbf7f56d6""], ""academic_year"": ""550ac545-338e-4c01-8197-7a4f625cdd61""}",vancouver
2fa2a6e0-1041-4624-b1d3-2b091915b3f0,node--academic_year,16224,True,Academic Year 2008/09 - January,2023-04-13T20:50:46+00:00,2023-04-13T20:50:16+00:00,/academic-year-200809/academic-year-200809-january,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""a9c0ed37-da99-40b3-9cb4-42e57ee3bbfc"", ""12550058-695f-4f16-bb11-de57fa764216"", ""923006be-86e7-4015-bf2d-aed27407a61c"", ""eb129999-5c8c-4c3b-bfb9-050488b9ebaa"", ""0d678138-9909-4ac4-bd36-d48e4bb4036d"", ""4a369341-740b-4562-b5eb-c5320fc46187"", ""eb10b3e5-1976-4382-b519-8b66e532a3ce"", ""5376f3ab-dc53-488c-9d48-0ff1c3580b55""], ""academic_year"": ""550ac545-338e-4c01-8197-7a4f625cdd61""}",vancouver
ddc4b8e5-00f3-4f31-b8f6-ecb3c3d2c1f9,node--academic_year,16225,True,Academic Year 2009/10 - September,2023-04-13T20:50:48+00:00,2023-04-13T20:50:16+00:00,/academic-year-200910/academic-year-200910-september,,"{""node_type"": ""53783729-2e4c-4d95-b3b9-5a5c46531869"", ""revision_uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""uid"": ""3e7cb6cf-3e28-462b-9821-30746a7583c2"", ""academic_year_events"": [""8935e9f1-090a-476b-a9c9-3519fde937d0"", ""c1109dcf-f5b8-4a2e-8f68-3c05f2fadbdb"", ""95b88e44-7bb1-4e23-9065-8c9c12ff737e"", ""e9168b6f-1f60-4f39-bf53-016c54d738c5"", ""5363a26f-82f5-4367-82bf-48f3be104adf"", ""a4ae2947-2381-4292-9c6e-22c840d8bd35"", ""8233ebdf-9579-4df4-97fb-59c6d90669a5"", ""0760c587-7c96-49a0-827b-16487a390aa6"", ""810de9ee-b5f5-42ff-ba03-7861b203e885"", ""1c9ad267-9f8b-4bd7-aec5-af14a96ee679"", ""0f6cbfb8-3f3c-4e78-bdff-281cf032eb6c"", ""afa955bf-2ac4-4268-9dd6-4a62ae5c56eb""], ""academic_year"": ""f3dc2661-f792-4ed1-9e84-800cdde8f505""}",vancouver
