eid,lid,location,building_code,campus,room,capacity,state,date,start,end,minutes,collected_at
12039,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,324 - Digital media study room,5,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 17:30:00,390,2026-08-01T15:07:48Z
12039,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,324 - Digital media study room,5,free,2026-08-03,2026-08-03 10:00:00,2026-08-03 18:30:00,510,2026-08-01T15:07:48Z
12039,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,324 - Digital media study room,5,free,2026-08-04,2026-08-04 10:00:00,2026-08-04 18:30:00,510,2026-08-01T15:07:48Z
12039,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,324 - Digital media study room,5,free,2026-08-05,2026-08-05 10:00:00,2026-08-05 18:30:00,510,2026-08-01T15:07:48Z
12039,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,324 - Digital media study room,5,free,2026-08-06,2026-08-06 10:00:00,2026-08-06 18:30:00,510,2026-08-01T15:07:48Z
12039,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,324 - Digital media study room,5,free,2026-08-07,2026-08-07 10:00:00,2026-08-07 17:30:00,450,2026-08-01T15:07:48Z
12039,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,324 - Digital media study room,5,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 17:30:00,390,2026-08-01T15:07:48Z
12039,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,324 - Digital media study room,5,free,2026-08-10,2026-08-10 10:00:00,2026-08-10 18:30:00,510,2026-08-01T15:07:48Z
12039,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,324 - Digital media study room,5,free,2026-08-11,2026-08-11 10:00:00,2026-08-11 18:30:00,510,2026-08-01T15:07:48Z
12039,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,324 - Digital media study room,5,free,2026-08-12,2026-08-12 10:00:00,2026-08-12 18:30:00,510,2026-08-01T15:07:48Z
12039,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,324 - Digital media study room,5,free,2026-08-13,2026-08-13 10:00:00,2026-08-13 18:30:00,510,2026-08-01T15:07:48Z
12039,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,324 - Digital media study room,5,free,2026-08-14,2026-08-14 10:00:00,2026-08-14 17:30:00,450,2026-08-01T15:07:48Z
12040,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,325 – Digital media study room,5,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 17:30:00,390,2026-08-01T15:07:48Z
12040,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,325 – Digital media study room,5,free,2026-08-03,2026-08-03 10:00:00,2026-08-03 18:30:00,510,2026-08-01T15:07:48Z
12040,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,325 – Digital media study room,5,free,2026-08-04,2026-08-04 10:00:00,2026-08-04 18:30:00,510,2026-08-01T15:07:48Z
12040,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,325 – Digital media study room,5,free,2026-08-05,2026-08-05 10:00:00,2026-08-05 18:30:00,510,2026-08-01T15:07:48Z
12040,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,325 – Digital media study room,5,free,2026-08-06,2026-08-06 10:00:00,2026-08-06 18:30:00,510,2026-08-01T15:07:48Z
12040,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,325 – Digital media study room,5,free,2026-08-07,2026-08-07 10:00:00,2026-08-07 17:30:00,450,2026-08-01T15:07:48Z
12040,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,325 – Digital media study room,5,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 17:30:00,390,2026-08-01T15:07:48Z
12040,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,325 – Digital media study room,5,free,2026-08-10,2026-08-10 10:00:00,2026-08-10 18:30:00,510,2026-08-01T15:07:48Z
12040,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,325 – Digital media study room,5,free,2026-08-11,2026-08-11 10:00:00,2026-08-11 18:30:00,510,2026-08-01T15:07:48Z
12040,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,325 – Digital media study room,5,free,2026-08-12,2026-08-12 10:00:00,2026-08-12 18:30:00,510,2026-08-01T15:07:48Z
12040,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,325 – Digital media study room,5,free,2026-08-13,2026-08-13 10:00:00,2026-08-13 18:30:00,510,2026-08-01T15:07:48Z
12040,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,325 – Digital media study room,5,free,2026-08-14,2026-08-14 10:00:00,2026-08-14 17:30:00,450,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 17:15:00,375,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,unavailable,2026-08-01,2026-08-01 17:15:00,2026-08-01 17:30:00,15,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,free,2026-08-03,2026-08-03 10:00:00,2026-08-03 18:15:00,495,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,unavailable,2026-08-03,2026-08-03 18:15:00,2026-08-03 18:30:00,15,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,free,2026-08-04,2026-08-04 10:00:00,2026-08-04 18:15:00,495,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,unavailable,2026-08-04,2026-08-04 18:15:00,2026-08-04 18:30:00,15,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,free,2026-08-05,2026-08-05 10:00:00,2026-08-05 18:15:00,495,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,unavailable,2026-08-05,2026-08-05 18:15:00,2026-08-05 18:30:00,15,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,free,2026-08-06,2026-08-06 10:00:00,2026-08-06 18:15:00,495,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,unavailable,2026-08-06,2026-08-06 18:15:00,2026-08-06 18:30:00,15,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,free,2026-08-07,2026-08-07 10:00:00,2026-08-07 17:15:00,435,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,unavailable,2026-08-07,2026-08-07 17:15:00,2026-08-07 17:30:00,15,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 17:15:00,375,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,unavailable,2026-08-08,2026-08-08 17:15:00,2026-08-08 17:30:00,15,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,free,2026-08-10,2026-08-10 10:00:00,2026-08-10 18:15:00,495,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,unavailable,2026-08-10,2026-08-10 18:15:00,2026-08-10 18:30:00,15,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,free,2026-08-11,2026-08-11 10:00:00,2026-08-11 18:15:00,495,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,unavailable,2026-08-11,2026-08-11 18:15:00,2026-08-11 18:30:00,15,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,free,2026-08-12,2026-08-12 10:00:00,2026-08-12 18:15:00,495,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,unavailable,2026-08-12,2026-08-12 18:15:00,2026-08-12 18:30:00,15,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,free,2026-08-13,2026-08-13 10:00:00,2026-08-13 18:15:00,495,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,unavailable,2026-08-13,2026-08-13 18:15:00,2026-08-13 18:30:00,15,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,free,2026-08-14,2026-08-14 10:00:00,2026-08-14 17:15:00,435,2026-08-01T15:07:48Z
12041,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,315,8,unavailable,2026-08-14,2026-08-14 17:15:00,2026-08-14 17:30:00,15,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 17:15:00,375,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,unavailable,2026-08-01,2026-08-01 17:15:00,2026-08-01 17:30:00,15,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,free,2026-08-03,2026-08-03 10:00:00,2026-08-03 18:15:00,495,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,unavailable,2026-08-03,2026-08-03 18:15:00,2026-08-03 18:30:00,15,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,free,2026-08-04,2026-08-04 10:00:00,2026-08-04 18:15:00,495,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,unavailable,2026-08-04,2026-08-04 18:15:00,2026-08-04 18:30:00,15,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,free,2026-08-05,2026-08-05 10:00:00,2026-08-05 18:15:00,495,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,unavailable,2026-08-05,2026-08-05 18:15:00,2026-08-05 18:30:00,15,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,free,2026-08-06,2026-08-06 10:00:00,2026-08-06 18:15:00,495,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,unavailable,2026-08-06,2026-08-06 18:15:00,2026-08-06 18:30:00,15,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,free,2026-08-07,2026-08-07 10:00:00,2026-08-07 17:15:00,435,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,unavailable,2026-08-07,2026-08-07 17:15:00,2026-08-07 17:30:00,15,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 17:15:00,375,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,unavailable,2026-08-08,2026-08-08 17:15:00,2026-08-08 17:30:00,15,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,free,2026-08-10,2026-08-10 10:00:00,2026-08-10 18:15:00,495,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,unavailable,2026-08-10,2026-08-10 18:15:00,2026-08-10 18:30:00,15,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,free,2026-08-11,2026-08-11 10:00:00,2026-08-11 18:15:00,495,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,unavailable,2026-08-11,2026-08-11 18:15:00,2026-08-11 18:30:00,15,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,free,2026-08-12,2026-08-12 10:00:00,2026-08-12 18:15:00,495,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,unavailable,2026-08-12,2026-08-12 18:15:00,2026-08-12 18:30:00,15,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,free,2026-08-13,2026-08-13 10:00:00,2026-08-13 18:15:00,495,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,unavailable,2026-08-13,2026-08-13 18:15:00,2026-08-13 18:30:00,15,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,free,2026-08-14,2026-08-14 10:00:00,2026-08-14 17:15:00,435,2026-08-01T15:07:48Z
12042,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,316,8,unavailable,2026-08-14,2026-08-14 17:15:00,2026-08-14 17:30:00,15,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 17:15:00,375,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,unavailable,2026-08-01,2026-08-01 17:15:00,2026-08-01 17:30:00,15,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,free,2026-08-03,2026-08-03 10:00:00,2026-08-03 18:15:00,495,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,unavailable,2026-08-03,2026-08-03 18:15:00,2026-08-03 18:30:00,15,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,free,2026-08-04,2026-08-04 10:00:00,2026-08-04 18:15:00,495,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,unavailable,2026-08-04,2026-08-04 18:15:00,2026-08-04 18:30:00,15,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,free,2026-08-05,2026-08-05 10:00:00,2026-08-05 18:15:00,495,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,unavailable,2026-08-05,2026-08-05 18:15:00,2026-08-05 18:30:00,15,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,free,2026-08-06,2026-08-06 10:00:00,2026-08-06 18:15:00,495,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,unavailable,2026-08-06,2026-08-06 18:15:00,2026-08-06 18:30:00,15,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,free,2026-08-07,2026-08-07 10:00:00,2026-08-07 17:15:00,435,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,unavailable,2026-08-07,2026-08-07 17:15:00,2026-08-07 17:30:00,15,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 17:15:00,375,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,unavailable,2026-08-08,2026-08-08 17:15:00,2026-08-08 17:30:00,15,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,free,2026-08-10,2026-08-10 10:00:00,2026-08-10 18:15:00,495,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,unavailable,2026-08-10,2026-08-10 18:15:00,2026-08-10 18:30:00,15,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,free,2026-08-11,2026-08-11 10:00:00,2026-08-11 18:15:00,495,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,unavailable,2026-08-11,2026-08-11 18:15:00,2026-08-11 18:30:00,15,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,free,2026-08-12,2026-08-12 10:00:00,2026-08-12 18:15:00,495,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,unavailable,2026-08-12,2026-08-12 18:15:00,2026-08-12 18:30:00,15,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,free,2026-08-13,2026-08-13 10:00:00,2026-08-13 18:15:00,495,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,unavailable,2026-08-13,2026-08-13 18:15:00,2026-08-13 18:30:00,15,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,free,2026-08-14,2026-08-14 10:00:00,2026-08-14 17:15:00,435,2026-08-01T15:07:48Z
12043,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,317,8,unavailable,2026-08-14,2026-08-14 17:15:00,2026-08-14 17:30:00,15,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 17:15:00,375,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,unavailable,2026-08-01,2026-08-01 17:15:00,2026-08-01 17:30:00,15,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,free,2026-08-03,2026-08-03 10:00:00,2026-08-03 18:15:00,495,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,unavailable,2026-08-03,2026-08-03 18:15:00,2026-08-03 18:30:00,15,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,free,2026-08-04,2026-08-04 10:00:00,2026-08-04 18:15:00,495,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,unavailable,2026-08-04,2026-08-04 18:15:00,2026-08-04 18:30:00,15,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,free,2026-08-05,2026-08-05 10:00:00,2026-08-05 18:15:00,495,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,unavailable,2026-08-05,2026-08-05 18:15:00,2026-08-05 18:30:00,15,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,free,2026-08-06,2026-08-06 10:00:00,2026-08-06 18:15:00,495,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,unavailable,2026-08-06,2026-08-06 18:15:00,2026-08-06 18:30:00,15,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,free,2026-08-07,2026-08-07 10:00:00,2026-08-07 17:15:00,435,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,unavailable,2026-08-07,2026-08-07 17:15:00,2026-08-07 17:30:00,15,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 17:15:00,375,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,unavailable,2026-08-08,2026-08-08 17:15:00,2026-08-08 17:30:00,15,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,free,2026-08-10,2026-08-10 10:00:00,2026-08-10 18:15:00,495,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,unavailable,2026-08-10,2026-08-10 18:15:00,2026-08-10 18:30:00,15,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,free,2026-08-11,2026-08-11 10:00:00,2026-08-11 18:15:00,495,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,unavailable,2026-08-11,2026-08-11 18:15:00,2026-08-11 18:30:00,15,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,free,2026-08-12,2026-08-12 10:00:00,2026-08-12 18:15:00,495,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,unavailable,2026-08-12,2026-08-12 18:15:00,2026-08-12 18:30:00,15,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,free,2026-08-13,2026-08-13 10:00:00,2026-08-13 18:15:00,495,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,unavailable,2026-08-13,2026-08-13 18:15:00,2026-08-13 18:30:00,15,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,free,2026-08-14,2026-08-14 10:00:00,2026-08-14 17:15:00,435,2026-08-01T15:07:48Z
12044,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,415,8,unavailable,2026-08-14,2026-08-14 17:15:00,2026-08-14 17:30:00,15,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 17:15:00,375,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,unavailable,2026-08-01,2026-08-01 17:15:00,2026-08-01 17:30:00,15,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,free,2026-08-03,2026-08-03 10:00:00,2026-08-03 18:15:00,495,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,unavailable,2026-08-03,2026-08-03 18:15:00,2026-08-03 18:30:00,15,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,free,2026-08-04,2026-08-04 10:00:00,2026-08-04 18:15:00,495,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,unavailable,2026-08-04,2026-08-04 18:15:00,2026-08-04 18:30:00,15,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,free,2026-08-05,2026-08-05 10:00:00,2026-08-05 18:15:00,495,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,unavailable,2026-08-05,2026-08-05 18:15:00,2026-08-05 18:30:00,15,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,free,2026-08-06,2026-08-06 10:00:00,2026-08-06 18:15:00,495,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,unavailable,2026-08-06,2026-08-06 18:15:00,2026-08-06 18:30:00,15,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,free,2026-08-07,2026-08-07 10:00:00,2026-08-07 17:15:00,435,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,unavailable,2026-08-07,2026-08-07 17:15:00,2026-08-07 17:30:00,15,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 17:15:00,375,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,unavailable,2026-08-08,2026-08-08 17:15:00,2026-08-08 17:30:00,15,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,free,2026-08-10,2026-08-10 10:00:00,2026-08-10 18:15:00,495,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,unavailable,2026-08-10,2026-08-10 18:15:00,2026-08-10 18:30:00,15,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,free,2026-08-11,2026-08-11 10:00:00,2026-08-11 18:15:00,495,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,unavailable,2026-08-11,2026-08-11 18:15:00,2026-08-11 18:30:00,15,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,free,2026-08-12,2026-08-12 10:00:00,2026-08-12 18:15:00,495,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,unavailable,2026-08-12,2026-08-12 18:15:00,2026-08-12 18:30:00,15,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,free,2026-08-13,2026-08-13 10:00:00,2026-08-13 18:15:00,495,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,unavailable,2026-08-13,2026-08-13 18:15:00,2026-08-13 18:30:00,15,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,free,2026-08-14,2026-08-14 10:00:00,2026-08-14 17:15:00,435,2026-08-01T15:07:48Z
12045,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,416,8,unavailable,2026-08-14,2026-08-14 17:15:00,2026-08-14 17:30:00,15,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,free,2026-08-03,2026-08-03 10:00:00,2026-08-03 18:00:00,480,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,unavailable,2026-08-03,2026-08-03 18:00:00,2026-08-03 18:30:00,30,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,free,2026-08-04,2026-08-04 10:00:00,2026-08-04 18:00:00,480,2026-08-01T15:07:48Z
12463,1811,"Music, Art & Architecture Library (IKB)",IBLC,vancouver,323 - DIY Media Studio,2,unavailable,2026-08-04,2026-08-04 18:00:00,2026-08-04 18:30:00,30,2026-08-01T15:07:48Z
