campus,level,page,url,section,context,table_label,kind,note
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Engineering in Clean Energy Engineering (full-time),divider,Note: Continuing fee is assessed after instalment 6.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Engineering in Naval Architecture and Marine Engineering (full-time),note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Engineering in Naval Architecture and Marine Engineering (full-time),note,Minimum # of instalments for program 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Engineering in Naval Architecture and Marine Engineering (full-time),divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Engineering in Naval Architecture and Marine Engineering (full-time),divider,Note: Continuing fee is assessed after instalment 3.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Engineering Leadership (full-time),note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Engineering Leadership (full-time),note,Minimum # of instalments for program 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Engineering Leadership (full-time),divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Engineering Leadership (full-time),divider,Note: Continuing fee is assessed after instalment 3.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Engineering Leadership (part-time),note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Engineering Leadership (part-time),note,Minimum # of instalments for program 6
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Engineering Leadership (part-time),divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Engineering Leadership (part-time),divider,Note: Continuing fee is assessed after instalment 6.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Fine Arts in Creative Writing (Distance Education),divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Food and Resource Economics,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Food and Resource Economics,note,Minimum # of instalments for program 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Food and Resource Economics,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Food and Resource Economics,divider,Note: Continuing fee is assessed after instalment 3.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Food Science,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Food Science,note,Minimum # of instalments for program 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Food Science,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Food Science,divider,Note: Continuing fee is assessed after instalment 3.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Geomatics for Environmental Management,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Geomatics for Environmental Management,note,Minimum # of instalments for program 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Geomatics for Environmental Management,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Geomatics for Environmental Management,divider,Note: Continuing fee is assessed after instalment 3.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Global Health,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Global Health,note,Minimum # of instalments for program 5
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Global Health,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Global Health,divider,Note: Continuing fee is assessed after instalment 5.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Global Health (part time),note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Global Health (part time),note,Minimum # of instalments for program 10
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Global Health (part time),divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Global Health (part time),divider,Note: Continuing fee is assessed after instalment 10.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Global Surgical Care,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Global Surgical Care,note,Minimum # of instalments for program 6
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Global Surgical Care,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Global Surgical Care,divider,Note: Continuing fee is assessed after instalment 6.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Administration,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Administration,note,Minimum # of instalments for program 6
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Administration,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Administration,divider,Note: Continuing fee is assessed after instalment 6.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (full-time),note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (full-time),note,Minimum # of instalments for program 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (full-time),divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (full-time),divider,Note: Continuing fee is assessed after instalment 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (part-time),note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (part-time),note,Minimum # of instalments for program 6
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (part-time),divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (part-time),divider,Note: Continuing fee is assessed after instalment 6.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,note,Minimum # of instalments for program 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,divider,Note: Continuing fee is assessed after instalment 6.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,note,Minimum # of instalments for program 6
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,divider,Note: Continuing fee is assessed after instalment 6.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,note,Minimum # of instalments for program 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,note,Program entry year Domestic fee per instalment Domestic continuing fee per instalment International fee per instalment International continuing fee per instalment
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,divider,Note: Continuing fee is assessed after instalment 3.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,note,Minimum # of instalments for program 5
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,divider,Note: Continuing fee is assessed after instalment 5.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),note,Minimum # of instalments for program 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),divider,Note: Continuing fee is assessed after instalment 6.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (part-time),note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (part-time),note,Minimum # of instalments for program 9
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (part-time),divider,Note: Continuing fee is assessed after instalment 9.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,note,Minimum # of instalments for program 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Land and Water Systems,note,Note: Continuing fee is assessed after instalment 3. Contact the Master of Land and Water System Program for more details.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,note,Minimum # of instalments for program 5
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Landscape Architecture,divider,Note: Continuing fee is assessed after instalment 9.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Laws in Common Law,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Laws in Taxation,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Management,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Management,note,Minimum # of instalments for program 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Management,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Management,divider,Note: Continuing fee is assessed after instalment 3.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Museum Education,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Museum Education,note,Minimum # of instalments for program 7
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Museum Education,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Museum Education,divider,Note: Continuing fee is assessed after instalment 7.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Nursing - Nurse Practitioner,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Nursing - Nurse Practitioner,note,Minimum # of instalments for program 5
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Nursing - Nurse Practitioner,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Nursing - Nurse Practitioner,divider,Note: Continuing fee is assessed after instalment 5.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Nutrition and Dietetics,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Nutrition and Dietetics,note,Minimum # of instalments for program 7
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Nutrition and Dietetics,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Nutrition and Dietetics,divider,Note: Continuing fee is assessed after instalment 7.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Occupational Therapy,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Occupational Therapy,note,Minimum # of instalments for program 6
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Occupational Therapy,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Occupational Therapy,divider,Note: Continuing fee is assessed after instalment 6.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Physical Therapy,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Physical Therapy,note,Minimum # of instalments for program 7
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Physical Therapy,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Physical Therapy,divider,Note: Continuing fee is assessed after instalment 7.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Public Health,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Public Health,note,Minimum # of instalments for program 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Public Health,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Public Health,divider,Note: Continuing fee is assessed after instalment 6.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Public Policy and Global Affairs,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Public Policy and Global Affairs,note,Minimum # of instalments for program 5
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Public Policy and Global Affairs,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Public Policy and Global Affairs,divider,Note: Continuing fee is assessed after instalment 5.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Rehabilitation Science (Online),divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],"Master of Science, Genetic Counselling",note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],"Master of Science, Genetic Counselling",note,Minimum # of instalments for program 5
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],"Master of Science, Genetic Counselling",divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],"Master of Science, Genetic Counselling",divider,Note: Continuing fee is assessed after instalment 5.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],"Master of Science, Occupational and Environmental Hygiene",note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],"Master of Science, Occupational and Environmental Hygiene",note,Minimum # of instalments for program 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],"Master of Science, Occupational and Environmental Hygiene",divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],"Master of Science, Occupational and Environmental Hygiene",divider,Note: Continuing fee is assessed after instalment 6.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Social Work,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Social Work,note,Minimum # of instalments for program 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Social Work,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Social Work,divider,Note: Continuing fee is assessed after instalment 6.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Sustainable Forest Management,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Sustainable Forest Management,note,Minimum # of instalments for program 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Sustainable Forest Management,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Sustainable Forest Management,divider,Note: Continuing fee is assessed after instalment 3.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Urban Design,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Urban Design,note,Minimum # of instalments for program 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Urban Design,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Urban Design,divider,Note: Continuing fee is assessed after instalment 6.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Urban Forestry Leadership,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Urban Forestry Leadership,note,Minimum # of instalments for program 4
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Urban Forestry Leadership,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Urban Forestry Leadership,divider,Note: Continuing fee is assessed after instalment 4.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Urban Forestry Leadership (part-time),note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Urban Forestry Leadership (part-time),note,Minimum # of instalments for program 8
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Urban Forestry Leadership (part-time),divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Urban Forestry Leadership (part-time),divider,Note: Continuing fee is assessed after instalment 8.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Dual Master of Business Administration/Juris Doctor,note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Dual Master of Business Administration/Juris Doctor,note,Minimum # of instalments for program 11
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Dual Master of Business Administration/Juris Doctor,divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Dual Master of Business Administration/Juris Doctor,divider,Note: Continuing fee is assessed after instalment 11.
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Dual Master of Business Administration/Juris Doctor (transfer from first year in Juris Doctor),note,Instalments per year 3
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Dual Master of Business Administration/Juris Doctor (transfer from first year in Juris Doctor),note,Minimum # of instalments for program 8
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Dual Master of Business Administration/Juris Doctor (transfer from first year in Juris Doctor),divider,Program entry year
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Dual Master of Business Administration/Juris Doctor (transfer from first year in Juris Doctor),divider,Note: Continuing fee is assessed after instalment 8.
